,iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,population
2890,CAF,Central African Republic,2020-05-16,301,80,0,0,4829764.0
2891,CAF,Central African Republic,2020-05-17,327,26,0,0,4829764.0
2892,CAF,Central African Republic,2020-05-18,327,0,0,0,4829764.0
2893,CAF,Central African Republic,2020-05-19,336,9,0,0,4829764.0
2894,CAF,Central African Republic,2020-05-20,411,75,0,0,4829764.0
2895,CAF,Central African Republic,2020-05-21,411,0,0,0,4829764.0
2896,CAN,Canada,2019-12-31,0,0,0,0,37742157.0
2897,CAN,Canada,2020-01-01,0,0,0,0,37742157.0
2898,CAN,Canada,2020-01-02,0,0,0,0,37742157.0
2899,CAN,Canada,2020-01-03,0,0,0,0,37742157.0
2900,CAN,Canada,2020-01-04,0,0,0,0,37742157.0
2901,CAN,Canada,2020-01-05,0,0,0,0,37742157.0
2902,CAN,Canada,2020-01-06,0,0,0,0,37742157.0
2903,CAN,Canada,2020-01-07,0,0,0,0,37742157.0
2904,CAN,Canada,2020-01-08,0,0,0,0,37742157.0
2905,CAN,Canada,2020-01-09,0,0,0,0,37742157.0
2906,CAN,Canada,2020-01-10,0,0,0,0,37742157.0
2907,CAN,Canada,2020-01-11,0,0,0,0,37742157.0
2908,CAN,Canada,2020-01-12,0,0,0,0,37742157.0
2909,CAN,Canada,2020-01-13,0,0,0,0,37742157.0
2910,CAN,Canada,2020-01-14,0,0,0,0,37742157.0
2911,CAN,Canada,2020-01-15,0,0,0,0,37742157.0
2912,CAN,Canada,2020-01-16,0,0,0,0,37742157.0
2913,CAN,Canada,2020-01-17,0,0,0,0,37742157.0
2914,CAN,Canada,2020-01-18,0,0,0,0,37742157.0
2915,CAN,Canada,2020-01-19,0,0,0,0,37742157.0
2916,CAN,Canada,2020-01-20,0,0,0,0,37742157.0
2917,CAN,Canada,2020-01-21,0,0,0,0,37742157.0
2918,CAN,Canada,2020-01-22,0,0,0,0,37742157.0
2919,CAN,Canada,2020-01-23,0,0,0,0,37742157.0
2920,CAN,Canada,2020-01-24,0,0,0,0,37742157.0
2921,CAN,Canada,2020-01-25,0,0,0,0,37742157.0
2922,CAN,Canada,2020-01-26,1,1,0,0,37742157.0
2923,CAN,Canada,2020-01-27,1,0,0,0,37742157.0
2924,CAN,Canada,2020-01-28,2,1,0,0,37742157.0
2925,CAN,Canada,2020-01-29,3,1,0,0,37742157.0
2926,CAN,Canada,2020-01-30,3,0,0,0,37742157.0
2927,CAN,Canada,2020-01-31,3,0,0,0,37742157.0
2928,CAN,Canada,2020-02-01,4,1,0,0,37742157.0
2929,CAN,Canada,2020-02-02,4,0,0,0,37742157.0
2930,CAN,Canada,2020-02-03,4,0,0,0,37742157.0
2931,CAN,Canada,2020-02-04,4,0,0,0,37742157.0
2932,CAN,Canada,2020-02-05,5,1,0,0,37742157.0
2933,CAN,Canada,2020-02-06,5,0,0,0,37742157.0
2934,CAN,Canada,2020-02-07,7,2,0,0,37742157.0
2935,CAN,Canada,2020-02-08,7,0,0,0,37742157.0
2936,CAN,Canada,2020-02-09,7,0,0,0,37742157.0
2937,CAN,Canada,2020-02-10,7,0,0,0,37742157.0
2938,CAN,Canada,2020-02-11,7,0,0,0,37742157.0
2939,CAN,Canada,2020-02-12,7,0,0,0,37742157.0
2940,CAN,Canada,2020-02-13,7,0,0,0,37742157.0
2941,CAN,Canada,2020-02-14,7,0,0,0,37742157.0
2942,CAN,Canada,2020-02-15,8,1,0,0,37742157.0
2943,CAN,Canada,2020-02-16,8,0,0,0,37742157.0
2944,CAN,Canada,2020-02-17,8,0,0,0,37742157.0
2945,CAN,Canada,2020-02-18,8,0,0,0,37742157.0
2946,CAN,Canada,2020-02-19,8,0,0,0,37742157.0
2947,CAN,Canada,2020-02-20,8,0,0,0,37742157.0
2948,CAN,Canada,2020-02-21,9,1,0,0,37742157.0
2949,CAN,Canada,2020-02-22,9,0,0,0,37742157.0
2950,CAN,Canada,2020-02-23,9,0,0,0,37742157.0
2951,CAN,Canada,2020-02-24,9,0,0,0,37742157.0
2952,CAN,Canada,2020-02-25,11,2,0,0,37742157.0
2953,CAN,Canada,2020-02-26,11,0,0,0,37742157.0
2954,CAN,Canada,2020-02-27,12,1,0,0,37742157.0
2955,CAN,Canada,2020-02-28,14,2,0,0,37742157.0
2956,CAN,Canada,2020-02-29,16,2,0,0,37742157.0
2957,CAN,Canada,2020-03-01,20,4,0,0,37742157.0
2958,CAN,Canada,2020-03-02,24,4,0,0,37742157.0
2959,CAN,Canada,2020-03-03,27,3,0,0,37742157.0
2960,CAN,Canada,2020-03-04,30,3,0,0,37742157.0
2961,CAN,Canada,2020-03-05,33,3,0,0,37742157.0
2962,CAN,Canada,2020-03-06,45,12,0,0,37742157.0
2963,CAN,Canada,2020-03-07,51,6,0,0,37742157.0
2964,CAN,Canada,2020-03-08,57,6,0,0,37742157.0
2965,CAN,Canada,2020-03-09,62,5,0,0,37742157.0
2966,CAN,Canada,2020-03-10,77,15,1,1,37742157.0
2967,CAN,Canada,2020-03-11,93,16,1,0,37742157.0
2968,CAN,Canada,2020-03-12,103,10,1,0,37742157.0
2969,CAN,Canada,2020-03-13,138,35,1,0,37742157.0
2970,CAN,Canada,2020-03-14,176,38,1,0,37742157.0
2971,CAN,Canada,2020-03-15,244,68,1,0,37742157.0
2972,CAN,Canada,2020-03-16,304,60,1,0,37742157.0
2973,CAN,Canada,2020-03-17,424,120,4,3,37742157.0
2974,CAN,Canada,2020-03-18,569,145,8,4,37742157.0
2975,CAN,Canada,2020-03-19,690,121,9,1,37742157.0
2976,CAN,Canada,2020-03-20,846,156,10,1,37742157.0
2977,CAN,Canada,2020-03-21,971,125,12,2,37742157.0
2978,CAN,Canada,2020-03-22,1302,331,18,6,37742157.0
2979,CAN,Canada,2020-03-23,1430,128,20,2,37742157.0
2980,CAN,Canada,2020-03-24,1646,216,24,4,37742157.0
2981,CAN,Canada,2020-03-25,1959,313,27,3,37742157.0
2982,CAN,Canada,2020-03-26,3385,1426,35,8,37742157.0
2983,CAN,Canada,2020-03-27,4018,633,39,4,37742157.0
2984,CAN,Canada,2020-03-28,4675,657,53,14,37742157.0
2985,CAN,Canada,2020-03-29,5386,711,60,7,37742157.0
2986,CAN,Canada,2020-03-30,6255,869,61,1,37742157.0
2987,CAN,Canada,2020-03-31,7424,1169,89,28,37742157.0
2988,CAN,Canada,2020-04-01,8536,1112,96,7,37742157.0
2989,CAN,Canada,2020-04-02,9595,1059,109,13,37742157.0
2990,CAN,Canada,2020-04-03,11268,1673,138,29,37742157.0
2991,CAN,Canada,2020-04-04,12519,1251,187,49,37742157.0
2992,CAN,Canada,2020-04-05,13882,1363,231,44,37742157.0
2993,CAN,Canada,2020-04-06,15496,1614,280,49,37742157.0
2994,CAN,Canada,2020-04-07,16653,1157,323,43,37742157.0
2995,CAN,Canada,2020-04-08,17883,1230,380,57,37742157.0
2996,CAN,Canada,2020-04-09,19274,1391,435,55,37742157.0
2997,CAN,Canada,2020-04-10,20748,1474,509,74,37742157.0
2998,CAN,Canada,2020-04-11,22133,1385,569,60,37742157.0
2999,CAN,Canada,2020-04-12,23301,1168,653,84,37742157.0
3000,CAN,Canada,2020-04-13,24365,1064,717,64,37742157.0
3001,CAN,Canada,2020-04-14,25663,1298,780,63,37742157.0
3002,CAN,Canada,2020-04-15,27046,1383,903,123,37742157.0
3003,CAN,Canada,2020-04-16,28364,1318,1010,107,37742157.0
3004,CAN,Canada,2020-04-17,30081,1717,1193,183,37742157.0
3005,CAN,Canada,2020-04-18,31872,1791,1309,116,37742157.0
3006,CAN,Canada,2020-04-19,33341,1469,1467,158,37742157.0
3007,CAN,Canada,2020-04-20,34777,1436,1580,113,37742157.0
3008,CAN,Canada,2020-04-21,36823,2046,1690,110,37742157.0
3009,CAN,Canada,2020-04-22,38413,1590,1834,144,37742157.0
3010,CAN,Canada,2020-04-23,40179,1766,1974,140,37742157.0
3011,CAN,Canada,2020-04-24,42099,1920,2146,172,37742157.0
3012,CAN,Canada,2020-04-25,43877,1778,2302,156,37742157.0
3013,CAN,Canada,2020-04-26,45341,1464,2465,163,37742157.0
3014,CAN,Canada,2020-04-27,46884,1543,2560,95,37742157.0
3015,CAN,Canada,2020-04-28,48489,1605,2707,147,37742157.0
3016,CAN,Canada,2020-04-29,50015,1526,2859,152,37742157.0
3017,CAN,Canada,2020-04-30,51587,1572,2996,137,37742157.0
3018,CAN,Canada,2020-05-01,53236,1649,3184,188,37742157.0
3019,CAN,Canada,2020-05-02,55061,1825,3391,207,37742157.0
3020,CAN,Canada,2020-05-03,56714,1653,3566,175,37742157.0
3021,CAN,Canada,2020-05-04,59474,2760,3682,116,37742157.0
3022,CAN,Canada,2020-05-05,60772,1298,3854,172,37742157.0
3023,CAN,Canada,2020-05-06,62046,1274,4043,189,37742157.0
3024,CAN,Canada,2020-05-07,63496,1450,4232,189,37742157.0
3025,CAN,Canada,2020-05-08,64922,1426,4408,176,37742157.0
3026,CAN,Canada,2020-05-09,66434,1512,4569,161,37742157.0
3027,CAN,Canada,2020-05-10,67702,1268,4693,124,37742157.0
3028,CAN,Canada,2020-05-11,68848,1146,4871,178,37742157.0
3029,CAN,Canada,2020-05-12,69981,1133,4993,122,37742157.0
3030,CAN,Canada,2020-05-13,71157,1176,5169,176,37742157.0
3031,CAN,Canada,2020-05-14,72278,1121,5304,135,37742157.0
3032,CAN,Canada,2020-05-15,73401,1123,5472,168,37742157.0
3033,CAN,Canada,2020-05-16,74602,1201,5562,90,37742157.0
3034,CAN,Canada,2020-05-17,75853,1251,5679,117,37742157.0
3035,CAN,Canada,2020-05-18,76991,1138,5782,103,37742157.0
3036,CAN,Canada,2020-05-19,78061,1070,5842,60,37742157.0
3037,CAN,Canada,2020-05-20,79101,1040,5912,70,37742157.0
3038,CAN,Canada,2020-05-21,80091,990,6030,118,37742157.0
3039,CHE,Switzerland,2019-12-31,0,0,0,0,8654618.0
3040,CHE,Switzerland,2020-01-01,0,0,0,0,8654618.0
3041,CHE,Switzerland,2020-01-02,0,0,0,0,8654618.0
3042,CHE,Switzerland,2020-01-03,0,0,0,0,8654618.0
3043,CHE,Switzerland,2020-01-04,0,0,0,0,8654618.0
3044,CHE,Switzerland,2020-01-05,0,0,0,0,8654618.0
3045,CHE,Switzerland,2020-01-06,0,0,0,0,8654618.0
3046,CHE,Switzerland,2020-01-07,0,0,0,0,8654618.0
3047,CHE,Switzerland,2020-01-08,0,0,0,0,8654618.0
3048,CHE,Switzerland,2020-01-09,0,0,0,0,8654618.0
3049,CHE,Switzerland,2020-01-10,0,0,0,0,8654618.0
3050,CHE,Switzerland,2020-01-11,0,0,0,0,8654618.0
3051,CHE,Switzerland,2020-01-12,0,0,0,0,8654618.0
3052,CHE,Switzerland,2020-01-13,0,0,0,0,8654618.0
3053,CHE,Switzerland,2020-01-14,0,0,0,0,8654618.0
3054,CHE,Switzerland,2020-01-15,0,0,0,0,8654618.0
3055,CHE,Switzerland,2020-01-16,0,0,0,0,8654618.0
3056,CHE,Switzerland,2020-01-17,0,0,0,0,8654618.0
3057,CHE,Switzerland,2020-01-18,0,0,0,0,8654618.0
3058,CHE,Switzerland,2020-01-19,0,0,0,0,8654618.0
3059,CHE,Switzerland,2020-01-20,0,0,0,0,8654618.0
3060,CHE,Switzerland,2020-01-21,0,0,0,0,8654618.0
3061,CHE,Switzerland,2020-01-22,0,0,0,0,8654618.0
3062,CHE,Switzerland,2020-01-23,0,0,0,0,8654618.0
3063,CHE,Switzerland,2020-01-24,0,0,0,0,8654618.0
3064,CHE,Switzerland,2020-01-25,0,0,0,0,8654618.0
3065,CHE,Switzerland,2020-01-26,0,0,0,0,8654618.0
3066,CHE,Switzerland,2020-01-27,0,0,0,0,8654618.0
3067,CHE,Switzerland,2020-01-28,0,0,0,0,8654618.0
3068,CHE,Switzerland,2020-01-29,0,0,0,0,8654618.0
3069,CHE,Switzerland,2020-01-30,0,0,0,0,8654618.0
3070,CHE,Switzerland,2020-01-31,0,0,0,0,8654618.0
3071,CHE,Switzerland,2020-02-01,0,0,0,0,8654618.0
3072,CHE,Switzerland,2020-02-02,0,0,0,0,8654618.0
3073,CHE,Switzerland,2020-02-03,0,0,0,0,8654618.0
3074,CHE,Switzerland,2020-02-04,0,0,0,0,8654618.0
3075,CHE,Switzerland,2020-02-05,0,0,0,0,8654618.0
3076,CHE,Switzerland,2020-02-06,0,0,0,0,8654618.0
3077,CHE,Switzerland,2020-02-07,0,0,0,0,8654618.0
3078,CHE,Switzerland,2020-02-08,0,0,0,0,8654618.0
3079,CHE,Switzerland,2020-02-09,0,0,0,0,8654618.0
3080,CHE,Switzerland,2020-02-10,0,0,0,0,8654618.0
3081,CHE,Switzerland,2020-02-11,0,0,0,0,8654618.0
3082,CHE,Switzerland,2020-02-12,0,0,0,0,8654618.0
3083,CHE,Switzerland,2020-02-13,0,0,0,0,8654618.0
3084,CHE,Switzerland,2020-02-14,0,0,0,0,8654618.0
3085,CHE,Switzerland,2020-02-15,0,0,0,0,8654618.0
3086,CHE,Switzerland,2020-02-16,0,0,0,0,8654618.0
3087,CHE,Switzerland,2020-02-17,0,0,0,0,8654618.0
3088,CHE,Switzerland,2020-02-18,0,0,0,0,8654618.0
3089,CHE,Switzerland,2020-02-19,0,0,0,0,8654618.0
3090,CHE,Switzerland,2020-02-20,0,0,0,0,8654618.0
3091,CHE,Switzerland,2020-02-21,0,0,0,0,8654618.0
3092,CHE,Switzerland,2020-02-22,0,0,0,0,8654618.0
3093,CHE,Switzerland,2020-02-23,0,0,0,0,8654618.0
3094,CHE,Switzerland,2020-02-24,0,0,0,0,8654618.0
3095,CHE,Switzerland,2020-02-25,0,0,0,0,8654618.0
3096,CHE,Switzerland,2020-02-26,1,1,0,0,8654618.0
3097,CHE,Switzerland,2020-02-27,1,0,0,0,8654618.0
3098,CHE,Switzerland,2020-02-28,8,7,0,0,8654618.0
3099,CHE,Switzerland,2020-02-29,12,4,0,0,8654618.0
3100,CHE,Switzerland,2020-03-01,18,6,0,0,8654618.0
3101,CHE,Switzerland,2020-03-02,24,6,0,0,8654618.0
3102,CHE,Switzerland,2020-03-03,30,6,0,0,8654618.0
3103,CHE,Switzerland,2020-03-04,37,7,0,0,8654618.0
3104,CHE,Switzerland,2020-03-05,57,20,0,0,8654618.0
3105,CHE,Switzerland,2020-03-06,87,30,1,1,8654618.0
3106,CHE,Switzerland,2020-03-07,209,122,1,0,8654618.0
3107,CHE,Switzerland,2020-03-08,264,55,1,0,8654618.0
3108,CHE,Switzerland,2020-03-09,332,68,2,1,8654618.0
3109,CHE,Switzerland,2020-03-10,374,42,2,0,8654618.0
3110,CHE,Switzerland,2020-03-11,490,116,3,1,8654618.0
3111,CHE,Switzerland,2020-03-12,642,152,4,1,8654618.0
3112,CHE,Switzerland,2020-03-13,854,212,4,0,8654618.0
3113,CHE,Switzerland,2020-03-14,1121,267,7,3,8654618.0
3114,CHE,Switzerland,2020-03-15,1359,238,11,4,8654618.0
3115,CHE,Switzerland,2020-03-16,2200,841,13,2,8654618.0
3116,CHE,Switzerland,2020-03-17,2200,0,14,1,8654618.0
3117,CHE,Switzerland,2020-03-18,2650,450,19,5,8654618.0
3118,CHE,Switzerland,2020-03-19,3010,360,21,2,8654618.0
3119,CHE,Switzerland,2020-03-20,3888,878,33,12,8654618.0
3120,CHE,Switzerland,2020-03-21,4840,952,43,10,8654618.0
3121,CHE,Switzerland,2020-03-22,6077,1237,56,13,8654618.0
3122,CHE,Switzerland,2020-03-23,6971,894,60,4,8654618.0
3123,CHE,Switzerland,2020-03-24,8015,1044,66,6,8654618.0
3124,CHE,Switzerland,2020-03-25,8789,774,86,20,8654618.0
3125,CHE,Switzerland,2020-03-26,9714,925,103,17,8654618.0
3126,CHE,Switzerland,2020-03-27,10714,1000,161,58,8654618.0
3127,CHE,Switzerland,2020-03-28,12104,1390,197,36,8654618.0
3128,CHE,Switzerland,2020-03-29,13152,1048,235,38,8654618.0
3129,CHE,Switzerland,2020-03-30,14274,1122,257,22,8654618.0
3130,CHE,Switzerland,2020-03-31,15412,1138,295,38,8654618.0
3131,CHE,Switzerland,2020-04-01,16108,696,373,78,8654618.0
3132,CHE,Switzerland,2020-04-02,17070,962,378,5,8654618.0
3133,CHE,Switzerland,2020-04-03,18194,1124,432,54,8654618.0
3134,CHE,Switzerland,2020-04-04,19227,1033,484,52,8654618.0
3135,CHE,Switzerland,2020-04-05,20201,974,540,56,8654618.0
3136,CHE,Switzerland,2020-04-06,21022,821,559,19,8654618.0
3137,CHE,Switzerland,2020-04-07,21574,552,584,25,8654618.0
3138,CHE,Switzerland,2020-04-08,22164,590,641,57,8654618.0
3139,CHE,Switzerland,2020-04-09,22710,546,705,64,8654618.0
3140,CHE,Switzerland,2020-04-10,23495,785,756,51,8654618.0
3141,CHE,Switzerland,2020-04-11,24228,733,805,49,8654618.0
3142,CHE,Switzerland,2020-04-12,24820,592,831,26,8654618.0
3143,CHE,Switzerland,2020-04-13,25220,400,858,27,8654618.0
3144,CHE,Switzerland,2020-04-14,25499,279,858,0,8654618.0
3145,CHE,Switzerland,2020-04-15,25753,254,900,42,8654618.0
3146,CHE,Switzerland,2020-04-16,26336,583,973,73,8654618.0
3147,CHE,Switzerland,2020-04-17,26651,315,1016,43,8654618.0
3148,CHE,Switzerland,2020-04-18,26997,346,1058,42,8654618.0
3149,CHE,Switzerland,2020-04-19,27322,325,1110,52,8654618.0
3150,CHE,Switzerland,2020-04-20,27658,336,1134,24,8654618.0
3151,CHE,Switzerland,2020-04-21,27826,168,1141,7,8654618.0
3152,CHE,Switzerland,2020-04-22,27981,155,1186,45,8654618.0
3153,CHE,Switzerland,2020-04-23,28186,205,1216,30,8654618.0
3154,CHE,Switzerland,2020-04-24,28414,228,1267,51,8654618.0
3155,CHE,Switzerland,2020-04-25,28595,181,1308,41,8654618.0
3156,CHE,Switzerland,2020-04-26,28811,216,1328,20,8654618.0
3157,CHE,Switzerland,2020-04-27,28978,167,1336,8,8654618.0
3158,CHE,Switzerland,2020-04-28,29081,103,1352,16,8654618.0
3159,CHE,Switzerland,2020-04-29,29181,100,1379,27,8654618.0
3160,CHE,Switzerland,2020-04-30,29324,143,1407,28,8654618.0
3161,CHE,Switzerland,2020-05-01,29503,179,1422,15,8654618.0
3162,CHE,Switzerland,2020-05-02,29622,119,1434,12,8654618.0
3163,CHE,Switzerland,2020-05-03,29734,112,1466,32,8654618.0
3164,CHE,Switzerland,2020-05-04,29822,88,1472,6,8654618.0
3165,CHE,Switzerland,2020-05-05,29898,76,1476,4,8654618.0
3166,CHE,Switzerland,2020-05-06,29926,28,1482,6,8654618.0
3167,CHE,Switzerland,2020-05-07,29977,51,1504,22,8654618.0
3168,CHE,Switzerland,2020-05-08,30043,66,1517,13,8654618.0
3169,CHE,Switzerland,2020-05-09,30124,81,1525,8,8654618.0
3170,CHE,Switzerland,2020-05-10,30168,44,1531,6,8654618.0
3171,CHE,Switzerland,2020-05-11,30222,54,1537,6,8654618.0
3172,CHE,Switzerland,2020-05-12,30261,39,1542,5,8654618.0
3173,CHE,Switzerland,2020-05-13,30297,36,1560,18,8654618.0
3174,CHE,Switzerland,2020-05-14,30330,33,1563,3,8654618.0
3175,CHE,Switzerland,2020-05-15,30380,50,1588,25,8654618.0
3176,CHE,Switzerland,2020-05-16,30431,51,1594,6,8654618.0
3177,CHE,Switzerland,2020-05-17,30489,58,1601,7,8654618.0
3178,CHE,Switzerland,2020-05-18,30504,15,1602,1,8654618.0
3179,CHE,Switzerland,2020-05-19,30514,10,1602,0,8654618.0
3180,CHE,Switzerland,2020-05-20,30535,21,1613,11,8654618.0
3181,CHE,Switzerland,2020-05-21,30575,40,1629,16,8654618.0
3182,CHL,Chile,2020-03-04,1,1,0,0,19116209.0
3183,CHL,Chile,2020-03-05,3,2,0,0,19116209.0
3184,CHL,Chile,2020-03-06,4,1,0,0,19116209.0
3185,CHL,Chile,2020-03-07,5,1,0,0,19116209.0
3186,CHL,Chile,2020-03-09,10,5,0,0,19116209.0
3187,CHL,Chile,2020-03-10,13,3,0,0,19116209.0
3188,CHL,Chile,2020-03-11,17,4,0,0,19116209.0
3189,CHL,Chile,2020-03-12,23,6,0,0,19116209.0
3190,CHL,Chile,2020-03-13,33,10,0,0,19116209.0
3191,CHL,Chile,2020-03-14,43,10,0,0,19116209.0
3192,CHL,Chile,2020-03-15,61,18,0,0,19116209.0
3193,CHL,Chile,2020-03-16,75,14,0,0,19116209.0
3194,CHL,Chile,2020-03-17,156,81,0,0,19116209.0
3195,CHL,Chile,2020-03-18,201,45,0,0,19116209.0
3196,CHL,Chile,2020-03-19,238,37,0,0,19116209.0
3197,CHL,Chile,2020-03-20,342,104,0,0,19116209.0
3198,CHL,Chile,2020-03-21,434,92,0,0,19116209.0
3199,CHL,Chile,2020-03-22,537,103,0,0,19116209.0
3200,CHL,Chile,2020-03-23,632,95,1,1,19116209.0
3201,CHL,Chile,2020-03-24,746,114,2,1,19116209.0
3202,CHL,Chile,2020-03-25,922,176,2,0,19116209.0
3203,CHL,Chile,2020-03-26,1142,220,3,1,19116209.0
3204,CHL,Chile,2020-03-27,1306,164,4,1,19116209.0
3205,CHL,Chile,2020-03-28,1610,304,5,1,19116209.0
3206,CHL,Chile,2020-03-29,1909,299,6,1,19116209.0
3207,CHL,Chile,2020-03-30,2139,230,7,1,19116209.0
3208,CHL,Chile,2020-03-31,2449,310,8,1,19116209.0
3209,CHL,Chile,2020-04-01,2738,289,12,4,19116209.0
3210,CHL,Chile,2020-04-02,3031,293,16,4,19116209.0
3211,CHL,Chile,2020-04-03,3404,373,18,2,19116209.0
3212,CHL,Chile,2020-04-04,3737,333,22,4,19116209.0
3213,CHL,Chile,2020-04-05,4161,424,27,5,19116209.0
3214,CHL,Chile,2020-04-06,4471,310,34,7,19116209.0
3215,CHL,Chile,2020-04-07,4815,344,37,3,19116209.0
3216,CHL,Chile,2020-04-08,5116,301,43,6,19116209.0
3217,CHL,Chile,2020-04-09,5546,430,48,5,19116209.0
3218,CHL,Chile,2020-04-10,5972,426,57,9,19116209.0
3219,CHL,Chile,2020-04-11,6501,529,65,8,19116209.0
3220,CHL,Chile,2020-04-12,6927,426,73,8,19116209.0
3221,CHL,Chile,2020-04-13,7213,286,80,7,19116209.0
3222,CHL,Chile,2020-04-14,7525,312,82,2,19116209.0
3223,CHL,Chile,2020-04-15,7917,392,92,10,19116209.0
3224,CHL,Chile,2020-04-16,8273,356,94,2,19116209.0
3225,CHL,Chile,2020-04-17,8807,534,105,11,19116209.0
3226,CHL,Chile,2020-04-18,9252,445,116,11,19116209.0
3227,CHL,Chile,2020-04-19,9730,478,126,10,19116209.0
3228,CHL,Chile,2020-04-20,10088,358,133,7,19116209.0
3229,CHL,Chile,2020-04-21,10507,419,139,6,19116209.0
3230,CHL,Chile,2020-04-22,10832,325,147,8,19116209.0
3231,CHL,Chile,2020-04-23,11296,464,160,13,19116209.0
3232,CHL,Chile,2020-04-24,11812,516,168,8,19116209.0
3233,CHL,Chile,2020-04-25,12306,494,174,6,19116209.0
3234,CHL,Chile,2020-04-26,12858,552,181,7,19116209.0
3235,CHL,Chile,2020-04-27,13331,473,189,8,19116209.0
3236,CHL,Chile,2020-04-28,13813,482,198,9,19116209.0
3237,CHL,Chile,2020-04-29,14365,552,207,9,19116209.0
3238,CHL,Chile,2020-04-30,14885,520,216,9,19116209.0
3239,CHL,Chile,2020-05-01,16023,1138,227,11,19116209.0
3240,CHL,Chile,2020-05-02,17008,985,234,7,19116209.0
3241,CHL,Chile,2020-05-03,18435,1427,247,13,19116209.0
3242,CHL,Chile,2020-05-04,19663,1228,260,13,19116209.0
3243,CHL,Chile,2020-05-05,20643,980,270,10,19116209.0
3244,CHL,Chile,2020-05-06,22016,1373,275,5,19116209.0
3245,CHL,Chile,2020-05-07,23048,1032,281,6,19116209.0
3246,CHL,Chile,2020-05-08,24581,1533,285,4,19116209.0
3247,CHL,Chile,2020-05-09,25972,1391,294,9,19116209.0
3248,CHL,Chile,2020-05-10,27219,1247,304,10,19116209.0
3249,CHL,Chile,2020-05-11,28866,1647,312,8,19116209.0
3250,CHL,Chile,2020-05-12,30063,1197,323,11,19116209.0
3251,CHL,Chile,2020-05-13,31721,1658,335,12,19116209.0
3252,CHL,Chile,2020-05-14,34381,2660,346,11,19116209.0
3253,CHL,Chile,2020-05-15,37040,2659,358,12,19116209.0
3254,CHL,Chile,2020-05-16,39542,2502,394,36,19116209.0
3255,CHL,Chile,2020-05-17,41428,1886,421,27,19116209.0
3256,CHL,Chile,2020-05-18,43781,2353,450,29,19116209.0
3257,CHL,Chile,2020-05-19,46059,2278,478,28,19116209.0
3258,CHL,Chile,2020-05-20,49579,3520,509,31,19116209.0
3259,CHL,Chile,2020-05-21,53617,4038,544,35,19116209.0
3260,CHN,China,2019-12-31,27,27,0,0,1439323774.0
3261,CHN,China,2020-01-01,27,0,0,0,1439323774.0
3262,CHN,China,2020-01-02,27,0,0,0,1439323774.0
3263,CHN,China,2020-01-03,44,17,0,0,1439323774.0
3264,CHN,China,2020-01-04,44,0,0,0,1439323774.0
3265,CHN,China,2020-01-05,59,15,0,0,1439323774.0
3266,CHN,China,2020-01-06,59,0,0,0,1439323774.0
3267,CHN,China,2020-01-07,59,0,0,0,1439323774.0
3268,CHN,China,2020-01-08,59,0,0,0,1439323774.0
3269,CHN,China,2020-01-09,59,0,0,0,1439323774.0
3270,CHN,China,2020-01-10,59,0,0,0,1439323774.0
3271,CHN,China,2020-01-11,59,0,1,1,1439323774.0
3272,CHN,China,2020-01-12,59,0,1,0,1439323774.0
3273,CHN,China,2020-01-13,59,0,1,0,1439323774.0
3274,CHN,China,2020-01-14,59,0,1,0,1439323774.0
3275,CHN,China,2020-01-15,59,0,2,1,1439323774.0
3276,CHN,China,2020-01-16,59,0,2,0,1439323774.0
3277,CHN,China,2020-01-17,63,4,2,0,1439323774.0
3278,CHN,China,2020-01-18,80,17,2,0,1439323774.0
3279,CHN,China,2020-01-19,216,136,3,1,1439323774.0
3280,CHN,China,2020-01-20,235,19,3,0,1439323774.0
3281,CHN,China,2020-01-21,386,151,6,3,1439323774.0
3282,CHN,China,2020-01-22,526,140,17,11,1439323774.0
3283,CHN,China,2020-01-23,623,97,17,0,1439323774.0
3284,CHN,China,2020-01-24,882,259,26,9,1439323774.0
3285,CHN,China,2020-01-25,1323,441,41,15,1439323774.0
3286,CHN,China,2020-01-26,1988,665,56,15,1439323774.0
3287,CHN,China,2020-01-27,2775,787,81,25,1439323774.0
3288,CHN,China,2020-01-28,4528,1753,106,25,1439323774.0
3289,CHN,China,2020-01-29,5994,1466,132,26,1439323774.0
3290,CHN,China,2020-01-30,7734,1740,170,38,1439323774.0
3291,CHN,China,2020-01-31,9714,1980,213,43,1439323774.0
3292,CHN,China,2020-02-01,11809,2095,259,46,1439323774.0
3293,CHN,China,2020-02-02,14399,2590,304,45,1439323774.0
3294,CHN,China,2020-02-03,17211,2812,361,57,1439323774.0
3295,CHN,China,2020-02-04,20448,3237,426,65,1439323774.0
3296,CHN,China,2020-02-05,24320,3872,492,66,1439323774.0
3297,CHN,China,2020-02-06,28047,3727,564,72,1439323774.0
3298,CHN,China,2020-02-07,31207,3160,637,73,1439323774.0
3299,CHN,China,2020-02-08,34625,3418,723,86,1439323774.0
3300,CHN,China,2020-02-09,37232,2607,812,89,1439323774.0
3301,CHN,China,2020-02-10,40206,2974,909,97,1439323774.0
3302,CHN,China,2020-02-11,42696,2490,1017,108,1439323774.0
3303,CHN,China,2020-02-12,44724,2028,1114,97,1439323774.0
3304,CHN,China,2020-02-13,59865,15141,1368,254,1439323774.0
3305,CHN,China,2020-02-14,64021,4156,1381,13,1439323774.0
